Facultad,Carrera,ID_Estudiante,Asignatura,Semestre,Nota,Créditos,Profesor
IFAL,Licenciatura en Farmacia,IFAL-LIC-0020,Idioma Inglés,2025-2,5,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0020,Filosofía,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0020,Metodología de la Investigación,2025-2,5,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0020,Historia de Cuba,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0020,Educación Física,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0021,Metodología de la Investigación,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0021,Educación Física,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0021,Filosofía,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0021,Historia de Cuba,2025-2,3,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0021,Idioma Inglés,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0022,Historia de Cuba,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0022,Metodología de la Investigación,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0022,Idioma Inglés,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0022,Filosofía,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0022,Educación Física,2025-2,4,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0023,Metodología de la Investigación,2025-2,3,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0023,Educación Física,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0023,Historia de Cuba,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0023,Idioma Inglés,2025-2,3,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0023,Filosofía,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0024,Filosofía,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0024,Metodología de la Investigación,2025-2,3,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0024,Educación Física,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0024,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0024,Idioma Inglés,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0025,Educación Física,2025-2,3,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0025,Historia de Cuba,2025-2,2,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0025,Metodología de la Investigación,2025-2,3,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0025,Filosofía,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0025,Idioma Inglés,2025-2,5,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0026,Historia de Cuba,2025-2,3,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0026,Filosofía,2025-2,2,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0026,Idioma Inglés,2025-2,3,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0026,Metodología de la Investigación,2025-2,2,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0026,Educación Física,2025-2,5,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0027,Filosofía,2025-2,5,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0027,Educación Física,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0027,Historia de Cuba,2025-2,2,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0027,Idioma Inglés,2025-2,5,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0027,Metodología de la Investigación,2025-2,2,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0028,Idioma Inglés,2025-2,5,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0028,Metodología de la Investigación,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0028,Educación Física,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0028,Filosofía,2025-2,3,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0028,Historia de Cuba,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0029,Idioma Inglés,2025-2,5,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0029,Historia de Cuba,2025-2,5,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0029,Educación Física,2025-2,3,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0029,Metodología de la Investigación,2025-2,3,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0029,Filosofía,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0030,Metodología de la Investigación,2025-2,5,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0030,Educación Física,2025-2,3,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0030,Filosofía,2025-2,3,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0030,Historia de Cuba,2025-2,5,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0030,Idioma Inglés,2025-2,5,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0031,Metodología de la Investigación,2025-2,2,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0031,Historia de Cuba,2025-2,5,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0031,Educación Física,2025-2,5,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0031,Idioma Inglés,2025-2,3,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0031,Filosofía,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0032,Educación Física,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0032,Filosofía,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0032,Metodología de la Investigación,2025-2,4,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0032,Historia de Cuba,2025-2,2,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0032,Idioma Inglés,2025-2,4,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0033,Idioma Inglés,2025-2,2,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0033,Metodología de la Investigación,2025-2,4,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0033,Historia de Cuba,2025-2,2,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0033,Filosofía,2025-2,2,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0033,Educación Física,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0034,Filosofía,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0034,Educación Física,2025-2,5,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0034,Metodología de la Investigación,2025-2,2,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0034,Idioma Inglés,2025-2,5,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0034,Historia de Cuba,2025-2,3,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0035,Educación Física,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0035,Idioma Inglés,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0035,Metodología de la Investigación,2025-2,5,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0035,Filosofía,2025-2,5,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0035,Historia de Cuba,2025-2,3,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0036,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0036,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0036,Educación Física,2025-2,5,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0036,Filosofía,2025-2,5,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0036,Metodología de la Investigación,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0037,Idioma Inglés,2025-2,5,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0037,Metodología de la Investigación,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0037,Educación Física,2025-2,5,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0037,Filosofía,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0037,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0038,Filosofía,2025-2,2,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0038,Idioma Inglés,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0038,Educación Física,2025-2,4,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0038,Metodología de la Investigación,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0038,Historia de Cuba,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0039,Filosofía,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0039,Historia de Cuba,2025-2,5,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0039,Educación Física,2025-2,2,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0039,Idioma Inglés,2025-2,2,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0039,Metodología de la Investigación,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0040,Metodología de la Investigación,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0040,Idioma Inglés,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0040,Filosofía,2025-2,3,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0040,Historia de Cuba,2025-2,2,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0040,Educación Física,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0041,Educación Física,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0041,Metodología de la Investigación,2025-2,2,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0041,Filosofía,2025-2,5,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0041,Idioma Inglés,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0041,Historia de Cuba,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0042,Filosofía,2025-2,5,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0042,Metodología de la Investigación,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0042,Idioma Inglés,2025-2,5,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0042,Historia de Cuba,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0042,Educación Física,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0043,Filosofía,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0043,Educación Física,2025-2,2,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0043,Historia de Cuba,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0043,Metodología de la Investigación,2025-2,2,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0043,Idioma Inglés,2025-2,5,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0044,Educación Física,2025-2,5,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0044,Filosofía,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0044,Historia de Cuba,2025-2,3,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0044,Metodología de la Investigación,2025-2,3,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0044,Idioma Inglés,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0045,Filosofía,2025-2,4,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0045,Educación Física,2025-2,4,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0045,Historia de Cuba,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0045,Metodología de la Investigación,2025-2,4,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0045,Idioma Inglés,2025-2,5,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0046,Metodología de la Investigación,2025-2,5,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0046,Educación Física,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0046,Historia de Cuba,2025-2,5,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0046,Idioma Inglés,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0046,Filosofía,2025-2,5,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0047,Idioma Inglés,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0047,Filosofía,2025-2,2,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0047,Educación Física,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0047,Historia de Cuba,2025-2,3,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0047,Metodología de la Investigación,2025-2,5,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0048,Historia de Cuba,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0048,Filosofía,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0048,Metodología de la Investigación,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0048,Educación Física,2025-2,5,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0048,Idioma Inglés,2025-2,5,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0049,Idioma Inglés,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0049,Historia de Cuba,2025-2,4,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0049,Metodología de la Investigación,2025-2,4,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0049,Filosofía,2025-2,3,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0049,Educación Física,2025-2,2,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0050,Metodología de la Investigación,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0050,Idioma Inglés,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0050,Filosofía,2025-2,4,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0050,Educación Física,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0050,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0051,Metodología de la Investigación,2025-2,5,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0051,Filosofía,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0051,Educación Física,2025-2,3,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0051,Idioma Inglés,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0051,Historia de Cuba,2025-2,5,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0052,Idioma Inglés,2025-2,5,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0052,Educación Física,2025-2,5,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0052,Historia de Cuba,2025-2,4,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0052,Metodología de la Investigación,2025-2,2,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0052,Filosofía,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0053,Metodología de la Investigación,2025-2,3,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0053,Educación Física,2025-2,4,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0053,Historia de Cuba,2025-2,5,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0053,Filosofía,2025-2,5,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0053,Idioma Inglés,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0054,Educación Física,2025-2,4,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0054,Idioma Inglés,2025-2,4,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0054,Metodología de la Investigación,2025-2,2,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0054,Filosofía,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0054,Historia de Cuba,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0055,Educación Física,2025-2,5,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0055,Historia de Cuba,2025-2,4,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0055,Metodología de la Investigación,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0055,Filosofía,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0055,Idioma Inglés,2025-2,4,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0056,Metodología de la Investigación,2025-2,2,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0056,Educación Física,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0056,Historia de Cuba,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0056,Filosofía,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0056,Idioma Inglés,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0057,Educación Física,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0057,Idioma Inglés,2025-2,3,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0057,Historia de Cuba,2025-2,3,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0057,Metodología de la Investigación,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0057,Filosofía,2025-2,4,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0058,Idioma Inglés,2025-2,4,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0058,Metodología de la Investigación,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0058,Educación Física,2025-2,3,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0058,Historia de Cuba,2025-2,2,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0058,Filosofía,2025-2,4,2,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0059,Filosofía,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0059,Metodología de la Investigación,2025-2,5,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0059,Idioma Inglés,2025-2,5,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0059,Educación Física,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0059,Historia de Cuba,2025-2,4,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0060,Filosofía,2025-2,2,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0060,Metodología de la Investigación,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0060,Educación Física,2025-2,3,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0060,Idioma Inglés,2025-2,3,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0060,Historia de Cuba,2025-2,2,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0061,Educación Física,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0061,Metodología de la Investigación,2025-2,5,2,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0061,Filosofía,2025-2,2,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0061,Historia de Cuba,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0061,Idioma Inglés,2025-2,4,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0062,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0062,Metodología de la Investigación,2025-2,3,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0062,Educación Física,2025-2,5,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0062,Idioma Inglés,2025-2,5,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0062,Filosofía,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0063,Historia de Cuba,2025-2,3,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0063,Metodología de la Investigación,2025-2,4,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0063,Educación Física,2025-2,4,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0063,Filosofía,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0063,Idioma Inglés,2025-2,3,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0064,Historia de Cuba,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0064,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0064,Filosofía,2025-2,4,4,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0064,Educación Física,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0064,Idioma Inglés,2025-2,3,4,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0065,Historia de Cuba,2025-2,3,3,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0065,Educación Física,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0065,Filosofía,2025-2,4,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0065,Metodología de la Investigación,2025-2,4,2,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0065,Idioma Inglés,2025-2,5,3,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0066,Idioma Inglés,2025-2,3,3,Prof. Martínez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0066,Filosofía,2025-2,3,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0066,Historia de Cuba,2025-2,4,2,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0066,Metodología de la Investigación,2025-2,4,4,Prof. Rodríguez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0066,Educación Física,2025-2,4,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0067,Historia de Cuba,2025-2,4,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0067,Filosofía,2025-2,3,4,Prof. García
IFAL,Licenciatura en Farmacia,IFAL-LIC-0067,Metodología de la Investigación,2025-2,5,2,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0067,Educación Física,2025-2,4,4,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0067,Idioma Inglés,2025-2,3,3,Prof. González
IFAL,Licenciatura en Farmacia,IFAL-LIC-0068,Metodología de la Investigación,2025-2,4,3,Prof. Pérez
IFAL,Licenciatura en Farmacia,IFAL-LIC-0068,Filosofía,2025-2,2,3,Prof. González
